"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"3887","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990368","RUDD CK @ FIREBREAK RD XING","River/Stream",NA,16020102,NA,NA,NA,NA,40.991648669,-111.8800939256,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3888","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990370","DAVIS CK @ LITTLE VALLEY RD. XING","River/Stream",NA,16020102,NA,NA,NA,NA,40.9666096958,-111.8725117881,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3889","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990373","PARRISH CK @ 900 W","River/Stream",NA,16020102,NA,NA,NA,NA,40.9257878024,-111.9002178218,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3890","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990376","PARRISH CK @ FIREBREAK RD XING","River/Stream",NA,16020102,NA,NA,NA,NA,40.923236,-111.864862,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3891","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990380","BARNARD CK @ OAK RIDGE DRIVE","River/Stream",NA,16020102,NA,NA,NA,NA,40.931885812,-111.871045153,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3892","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990390","Barnard Ck. at I-15 XING (about 1200 N.)","River/Stream",NA,16020102,NA,NA,NA,NA,40.929166828,-111.894384326,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3893","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990400","DAVIS CK @ RIO GRAND TRAIL XING","River/Stream",NA,16020102,NA,NA,NA,NA,40.9551512338,-111.9017810645,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3894","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990410","RICKS CK @ RIO GRAND TRAIL XING","River/Stream",NA,16020102,NA,NA,NA,NA,40.9436175403,-111.8987372935,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3895","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990415","RICKS CK @ FORD CANYON CROSSING XING","River/Stream",NA,16020102,NA,NA,NA,NA,40.9392497567,-111.8763569067,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3896","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990420","S DRAIN W OF ACCESS ROAD 1.1 MI SO OF 1253","Canal Drainage",NA,16020102,NA,NA,NA,NA,40.939110793,-111.897999075,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3897","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990450","DRAIN 1.5 MILES SO OF 1253","Canal Drainage",NA,16020102,NA,NA,NA,NA,40.933276082,-111.898822804,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3898","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990460","2 CULVERTS 1.65 MILES SO OF 1253","River/Stream",NA,16020102,NA,NA,NA,NA,40.931055671,-111.899386601,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3899","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990465","Snake Ck ab Snake Ck Drain Tunnel","River/Stream",NA,16020203,NA,NA,NA,NA,40.562524,-111.532723,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3900","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990467","Snake Ck Drain Tunnel","Mine/Mine Discharge",NA,16020203,NA,NA,NA,NA,40.561648,-111.532452,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3901","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990470","DRAIN 1.6 MILES SO OF 1253","Canal Drainage",NA,16020102,NA,NA,NA,NA,40.931886653,-111.899100922,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3902","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990473","Steamboat Drain Tunnel","River/Stream",NA,16020203,NA,NA,NA,NA,40.56045278,-111.5280889,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3903","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990475","Lavinia Ck AB Confl Snake Ck","River/Stream",NA,16020203,NA,NA,NA,NA,40.56058889,-111.5278056,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,51,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3904","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990480","DRAIN .05 MI N OF PUMP STATION","Canal Drainage",NA,16020102,NA,NA,NA,NA,40.927168826,-111.899939629,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3905","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990490","DRAIN 2.05 S OF 1253 NEAR PUMP STATION","Canal Drainage",NA,16020102,NA,NA,NA,NA,40.926337935,-111.900213403,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3906","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990530","DRAIN 2.2 MILES SO OF 1253 WEST OF SAND OPERATION","Canal Drainage",NA,16020102,NA,NA,NA,NA,40.924110736,-111.900491969,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3907","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990555","Davis County Equipment Blank","River/Stream","Equipment Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3908","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990570","DRAIN ON 1100W NORTH OF AG DRAIN","Canal Drainage",NA,16020102,NA,NA,NA,NA,40.913280968,-111.911055912,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3909","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990600","AG DRAIN N OF STONE CK CEMENT LINED","Canal Drainage",NA,16020102,NA,NA,NA,NA,40.911335211,-111.901886007,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3910","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990620","STONE CK AB 1300 EAST","River/Stream",NA,16020102,NA,NA,NA,NA,40.89308,-111.852706,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3911","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990640","STONE CK AT ENTRANCE TO FARMINGTON BAY WMA (BARD)","River/Stream",NA,16020102,NA,NA,NA,NA,40.909389466,-111.911049988,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3912","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990650","BARTON CK ABOVE BOUNTIFUL BLVD","River/Stream",NA,16020102,NA,NA,NA,NA,40.880892,-111.842817,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3913","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990670","AIR PRODUCTS AND CHEMICALS","Facility Other",NA,16020102,NA,NA,NA,NA,40.907723049,-111.889108387,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3914","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990680","MILL CK AT 1100 WEST","River/Stream",NA,16020102,NA,NA,NA,NA,40.88982,-111.91264,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3915","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990688","Mueller Park Pond","Lake",NA,16020102,NA,NA,NA,NA,40.859886,-111.829223,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3916","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990690","MILL CK @ MUELLER PARK AB WATER INTAKE","River/Stream",NA,16020102,NA,NA,NA,NA,40.859302,-111.828532,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3917","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990700","MILL CK @ Mueller Park Entrance","River/Stream",NA,16020102,NA,NA,NA,NA,40.867998239,-111.845774158,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3918","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990720","STATE CANAL AT S BRIDGE FMGTN BAY WMA BL S DAVIS N WWTP","Canal Transport",NA,16020102,NA,NA,NA,NA,40.911058164,-111.928036,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3919","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990750","JORDAN R/UT LAKE INTENSIVE CREW 1-TRIP BLANK","River/Stream","Trip Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3920","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990755","FIELD BLANK-JORDAN R/UT LAKE INTENSIVE CREW 1","River/Stream","Field Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3921","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990760","JORDAN R/UT LAKE INTENSIVE-CREW 2-TRIP BLANK","River/Stream","Trip Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3922","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990765","FIELD BLANK-JORDAN R/UT LAKE INTENSIVE-CREW 2","River/Stream","Field Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3923","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990766","JORDAN R/UT LAKE INTENSIVE-SL COUNTY CREW-TRIP BLANK","River/Stream","Trip Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3924","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990767","FIELD BLANK-JORDAN R/UT LAKE INTENSIVE-SL COUNTY CREW","River/Stream","Field Blank",16020204,NA,NA,NA,NA,40.774130087,-111.94788924,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3925","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990770","STATE CANAL 500 FT BL SOUTH DAVIS NORTH WWTP","Canal Transport",NA,16020102,NA,NA,NA,NA,40.9055,-111.934387,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3926","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990772","State Canal at bridge crossing at confluence with Bountiful Pond outlet","Canal Transport",NA,16020102,NA,NA,NA,NA,40.90791,-111.93151,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3927","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990780","S DAVIS N WWTP","Facility Other",NA,16020102,NA,NA,NA,NA,40.904664863,-111.93521809,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3928","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990790","STATE CANAL 100FT AB S DAVIS N WWTP","Canal Transport",NA,16020102,NA,NA,NA,NA,40.904388,-111.936045,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3929","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990800","BOUNTIFUL URBAN POND NR WEST ISLAND (DAVIS COUNTY)","Lake",NA,16020102,NA,NA,NA,NA,40.905059689,-111.927601095,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3930","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990805","BOUNTIFUL URBAN POND NR EAST ISLAND (DAVIS COUNTY)","Lake",NA,16020102,NA,NA,NA,NA,40.905498332,-111.924579553,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3931","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990808","Bountiful Pond near inlet","Lake",NA,16020102,NA,NA,NA,NA,40.906905,-111.920954,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3932","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990809","Bountiful Pond near inlet. Replicate of 4990808","Lake","Replicate of 4954080",16020102,NA,NA,NA,NA,40.906905,-111.920954,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3933","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990820","A1 DRAIN 400M AB CNFL / STATE CANAL","Canal Drainage",NA,16020102,NA,NA,NA,NA,40.899944518,-111.935222829,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3934","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990840","CARIBOU 4-CORNERS OIL REFINERY","Facility Other",NA,16020204,NA,NA,NA,NA,40.87133628,-111.926050341,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3935","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990850","A-1 DRAIN BELOW CARIBOU/4-CORNERS EFFLUENT","Canal Drainage",NA,16020204,NA,NA,NA,NA,40.87133628,-111.926050341,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3936","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990860","WESTERN PETROLEUM CO","Facility Other",NA,16020204,NA,NA,NA,NA,40.867445484,-111.914663697,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3937","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990870","PHILLIPS PETROLEUM REFINERY BIOPONDS","Facility Other",NA,16020204,NA,NA,NA,NA,40.896615873,-111.941325449,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3938","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990880","STATE CANAL AT ROAD XING (about 400 South)","Canal Transport",NA,16020204,NA,NA,NA,NA,40.88581,-111.94974,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3939","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990882","STATE CANAL AT STATE CANAL ROAD XING","Canal Transport",NA,16020204,NA,NA,NA,NA,40.88581,-111.94974,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3940","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990885","JORDAN RIVER APPROX.1500 FT. BL BURNHAM DAM","River/Stream",NA,16020204,NA,NA,NA,NA,40.872085122,-111.970824002,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3941","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990890","JORDAN R AB BURNHAM DAM AND STATE CANAL","River/Stream",NA,16020204,NA,NA,NA,NA,40.870778896,-111.964384877,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3942","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990900","CULVERT TO UNIT 2 FROM TURPIN UNIT","River/Stream",NA,16020102,NA,NA,NA,NA,40.911335227,-111.942436638,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3943","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990920","FBWMA OUTFLOW FROM UNIT 2 TO TURPIN UNIT NEAR CROSSROADS","Wetland Undifferentiated",NA,16020204,NA,NA,NA,NA,40.929384806,-111.948275489,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3944","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990940","FBWMA UNIT  1 N FLOW TO FARMINGTON Bay Wetlands","Wetland Undifferentiated",NA,16020310,NA,NA,NA,NA,40.946888464,-111.936051202,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3945","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990950","UDWR FARMINGTON Bay Wetlands WMA NO4 OUTFALL FROM TURPIN DIKE","Wetland Undifferentiated",NA,16020310,NA,NA,NA,NA,40.946059648,-111.937168144,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3946","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990960","FBWMA TURPIN UNIT OUTFLOW TO FB AT N BOATRAMP NO 21","Wetland Undifferentiated",NA,16020310,NA,NA,NA,NA,40.931056634,-111.932157474,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3947","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990970","FBWMA TURPIN UNIT OUTFLOW TO FARMINGTON BAY NO 20","Wetland Undifferentiated",NA,16020204,NA,NA,NA,NA,40.930778674,-111.949661359,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3948","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990980","FBWMA TURPIN UNIT OUTFALL TO FARMINGTON BAY  15","Wetland Undifferentiated",NA,16020204,NA,NA,NA,NA,40.928002541,-111.968268869,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3949","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990987","North Canyon Creek in Legacy Nature Preserve","River/Stream",NA,16020204,NA,NA,NA,NA,40.849269667,-111.95433328,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3950","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990990","NORTH CANYON CREEK","River/Stream",NA,16020204,NA,NA,NA,NA,40.845225546,-111.923266815,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3951","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990996","N. CANYON CK @ CANYON CREEK DR","River/Stream",NA,16020204,NA,NA,NA,NA,40.846288,-111.85336,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3952","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4990997","N. CANYON CK @ CANYON CREEK DR (Replicate of 4990996)","River/Stream","Replicate of 4990996",16020204,NA,NA,NA,NA,40.846288,-111.85336,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3953","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4991010","UDWR FARMINGTON BAY NO3 OUTFALL FROM TURPIN DIKE","Wetland Undifferentiated",NA,16020204,NA,NA,NA,NA,40.931057596,-111.951886499,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,11,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"3954","UTAHDWQ_WQX","Utah Department Of Environmental Quality","UTAHDWQ_WQX-4991020","UDWR FBWFMA TURPIN UNIT CENTER OUTFALL TO GSL NO 2","Wetland Undifferentiated",NA,16020310,NA,NA,NA,NA,40.918279061,-111.984657632,NA,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US",49,35,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
